degree_name,field,program_description,duration,admission_requirements,institution_name,university,specialty,specialty_code,location,contact_info,bac_type,formula,formula_explanation,historical_scores_2022,historical_scores_2023,historical_scores_2024,minimum_bac_average,additional_requirements,notes,data_source
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الاقتصادية والتصرف بسوسة,جامعة سوسة,"إدارة الأعمال, التسويق, المالية, المحاسبة",33318,,,العلوم التقنية,FG+M,,134.7451,158.8469,106.1219,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الاقتصادية والتصرف بسوسة,جامعة سوسة,"إدارة الأعمال, التسويق, المالية, المحاسبة",33318,,,علوم الإعلامية,FG+M,,106.4249,108.07,108.845,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي للموضة بالمنستير,جامعة المنستير,التسويق,34318,,,رياضيات,FG+M,,121.03,106.1202,104.58,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي للموضة بالمنستير,جامعة المنستير,التسويق,34318,,,علوم تجريبية,FG+M,,122.7076,127.421,121.31,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي للموضة بالمنستير,جامعة المنستير,التسويق,34318,,,اقتصاد وتصرف,FG+(M+Ge)/2,,104.9,103.565,112.805,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي للموضة بالمنستير,جامعة المنستير,التسويق,34318,,,العلوم التقنية,FG+M,,113.925,121.415,140.2128,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي للموضة بالمنستير,جامعة المنستير,التسويق,34318,,,علوم الإعلامية,FG+M,,103.655,110.4133,115.15,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بالمهدية,جامعة المنستير,"إدارة الأعمال, التسويق, المالية, المحاسبة",36318,,,رياضيات,FG+M,,121.77,114.72,100.9799,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بالمهدية,جامعة المنستير,"إدارة الأعمال, التسويق, المالية, المحاسبة",36318,,,علوم تجريبية,FG+M,,124.475,131.895,121.24,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بالمهدية,جامعة المنستير,"إدارة الأعمال, التسويق, المالية, المحاسبة",36318,,,اقتصاد وتصرف,FG+(M+Ge)/2,,109.895,106.29,123.49,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بالمهدية,جامعة المنستير,"إدارة الأعمال, التسويق, المالية, المحاسبة",36318,,,العلوم التقنية,FG+M,,132.565,136.0612,137.56,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بالمهدية,جامعة المنستير,"إدارة الأعمال, التسويق, المالية, المحاسبة",36318,,,علوم الإعلامية,FG+M,,109.0075,110.805,108.565,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية, التصرف اللوجستي والإنتاج",40318,,,رياضيات,FG+M,,123.9221,103.6491,101.9315,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية, التصرف اللوجستي والإنتاج",40318,,,علوم تجريبية,FG+M,,122.36,124.135,123.4727,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية, التصرف اللوجستي والإنتاج",40318,,,اقتصاد وتصرف,FG+(M+Ge)/2,,107.8614,102.9967,116.63,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية, التصرف اللوجستي والإنتاج",40318,,,العلوم التقنية,FG+M,,118.5774,124.2377,129.6038,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,كلية العلوم الإقتصادية والتصرف بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية, التصرف اللوجستي والإنتاج",40318,,,علوم الإعلامية,FG+M,,85.6534,84.535,96.9451,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المدرسة العليا للتجارة بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",41318,,,رياضيات,FG+M,,148.3341,112.4823,129.2079,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المدرسة العليا للتجارة بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",41318,,,علوم تجريبية,FG+M,,161.5968,149.6395,164.4376,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المدرسة العليا للتجارة بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",41318,,,اقتصاد وتصرف,FG+(M+Ge)/2,,145.9587,133.1883,150.5116,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المدرسة العليا للتجارة بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",41318,,,العلوم التقنية,FG+M,,111.8577,143.4228,148.2057,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المدرسة العليا للتجارة بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",41318,,,علوم الإعلامية,FG+M,,91.5225,100.53,106.875,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي لادارة الاعمال بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة",42318,,,رياضيات,FG+M,,121.9907,100.6441,98.5099,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي لادارة الاعمال بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة",42318,,,علوم تجريبية,FG+M,,116.99,120.395,124.96,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي لادارة الاعمال بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة",42318,,,اقتصاد وتصرف,FG+(M+Ge)/2,,102.625,98.0281,110.0014,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي لادارة الاعمال بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة",42318,,,العلوم التقنية,FG+M,,110.3919,122.2475,129.23,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,المعهد العالي لادارة الاعمال بصفاقس,جامعة صفاقس,"إدارة الأعمال, التسويق, المالية, المحاسبة",42318,,,علوم الإعلامية,FG+M,,91.6301,91.8883,95.685,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,معهد الدراسات العليا التجارية بصفاقس,جامعة صفاقس,"التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",43318,,,رياضيات,FG+M,,144.5035,151.1964,94.0317,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,معهد الدراسات العليا التجارية بصفاقس,جامعة صفاقس,"التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",43318,,,علوم تجريبية,FG+M,,167.7921,153.2829,132.2681,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,معهد الدراسات العليا التجارية بصفاقس,جامعة صفاقس,"التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",43318,,,اقتصاد وتصرف,FG+(M+Ge)/2,,122.9,108.5783,125.215,,,,
الإجازة في علوم التصرف,علوم التصرف,,3 سنوات (امد),,معهد الدراسات العليا التجارية بصفاقس,جامعة صفاقس,"التسويق, المالية, المحاسبة, التصرف في الموارد البشرية",43318,,,العلوم التقنية,FG+M,,139.3622,159.67,147.635,,,,
