degree_name,field,institution_name,university,specialty,specialty_code,bac_type,formula,min_score_2024,min_score_2023,min_score_2022
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,علوم تجريبية,FG+Ang,126.217,155.6048,108.9421
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,إقتصاد وتصرف,FG+Ang,74.04,66.7368,77.7016
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,العلوم التقنية,FG+Ang,109.654,106.4768,116.855
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,علوم الإعلامية,FG+Ang,134.895,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,رياضة,FG+Ang,,,88.0618
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,آداب,FG+Ang,86.659,84.2553,71.4782
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,رياضيات,FG+Ang,116.275,98.5115,122.68
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,علوم تجريبية,FG+Ang,158.034,121.4129,111.806
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,إقتصاد وتصرف,FG+Ang,83.783,75.922,82.6151
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,العلوم التقنية,FG+Ang,111.855,98.6316,116.9457
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,علوم الإعلامية,FG+Ang,114.525,121.865,125.6217
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,رياضة,FG+Ang,,,96.2623
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,آداب,FG+Ang,85.165,77.0099,76.8567
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,رياضيات,FG+Ang,114.422,122.9588,122.8039
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,علوم تجريبية,FG+Ang,126.217,155.6048,108.9421
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,إقتصاد وتصرف,FG+Ang,74.04,66.7368,77.7016
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,العلوم التقنية,FG+Ang,109.654,106.4768,116.855
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,علوم الإعلامية,FG+Ang,134.895,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,رياضة,FG+Ang,,,88.0618
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للغات التطبيقية و الاعلامية بباجة,جامعة جندوبة,اللغة والآداب والحضارة,84102,آداب,FG+Ang,77.464,74.5668,74.5611
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,المعهد العالي للغات التطبيقية و الاعلامية بباجة,جامعة جندوبة,اللغة والآداب والحضارة,84102,رياضيات,FG+Ang,,108.0968,107.6216
